"Date Printed: Friday, April 21, 2023 1:27:55 AM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Primary and Secondary Syphilis","2012","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","1,626","7.7","20,993,460"
"Primary and Secondary Syphilis","2011","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","1,169","5.7","20,594,487"
"Primary and Secondary Syphilis","2010","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","1,230","6.1","20,236,355"
"Primary and Secondary Syphilis","2009","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","1,643","8.4","19,664,570"
"Primary and Secondary Syphilis","2008","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","1,404","7.3","19,307,147"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","46,976","195.4","24,036,393"
"AIDS prevalence","2019","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","46,452","196.3","23,663,168"
"AIDS prevalence","2018","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","45,617","195.7","23,306,802"
"AIDS prevalence","2017","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","44,688","194.5","22,976,955"
"AIDS prevalence","2016","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","43,780","193.5","22,620,823"
"AIDS prevalence","2015","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","43,087","193.9","22,224,379"
"AIDS prevalence","2014","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","42,113","193.3","21,787,726"
"AIDS prevalence","2013","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","40,960","191.8","21,356,561"
"AIDS prevalence","2012","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","39,521","188.3","20,991,957"
"AIDS prevalence","2011","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","37,894","184.0","20,593,698"
"AIDS prevalence","2010","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","36,260","179.2","20,236,102"
"AIDS prevalence","2009","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","34,716","176.5","19,664,635"
"AIDS prevalence","2008","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","33,125","171.6","19,307,235"
"HIV prevalence","2020 (COVID-19 Pandemic)","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","97,416","405.3","24,036,393"
"HIV prevalence","2019","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","94,876","400.9","23,663,168"
"HIV prevalence","2018","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","91,507","392.6","23,306,802"
"HIV prevalence","2017","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","87,997","383.0","22,976,955"
"HIV prevalence","2016","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","84,615","374.1","22,620,823"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","81,700","367.6","22,224,379"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","78,308","359.4","21,787,726"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","74,774","350.1","21,356,561"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","71,462","340.4","20,991,957"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","68,219","331.3","20,593,698"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","65,006","321.2","20,236,102"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","60,835","309.4","19,664,635"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","57,928","300.0","19,307,235"
"Gonorrhea","2020 (COVID-19 Pandemic)","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","3,111","122.6","2,537,855"
"Gonorrhea","2019","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,885","113.7","2,537,855"
"Gonorrhea","2018","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,893","116.5","2,482,454"
"Gonorrhea","2017","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,543","104.7","2,428,199"
"Gonorrhea","2016","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,100","88.6","2,370,102"
"Gonorrhea","2015","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,561","67.5","2,313,706"
"Gonorrhea","2014","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,440","63.4","2,270,925"
"Gonorrhea","2013","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","951","42.6","2,232,700"
"Gonorrhea","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","479","21.9","2,191,189"
"Gonorrhea","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","277","12.9","2,154,206"
"Gonorrhea","2010","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","310","14.6","2,119,566"
"Gonorrhea","2009","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","341","16.0","2,126,793"
"Gonorrhea","2008","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","471","22.6","2,086,092"
"Chlamydia","2020 (COVID-19 Pandemic)","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","10,462","412.2","2,537,855"
"Chlamydia","2019","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","11,074","436.4","2,537,855"
"Chlamydia","2018","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","10,537","424.5","2,482,454"
"Chlamydia","2017","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","10,132","417.3","2,428,199"
"Chlamydia","2016","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","9,454","398.9","2,370,102"
"Chlamydia","2015","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","8,628","372.9","2,313,706"
"Chlamydia","2014","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","8,222","362.1","2,270,925"
"Chlamydia","2013","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","7,530","337.3","2,232,700"
"Chlamydia","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","7,608","347.2","2,191,189"
"Chlamydia","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","7,083","328.8","2,154,206"
"Chlamydia","2010","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","6,680","315.2","2,119,566"
"Chlamydia","2009","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","6,134","288.4","2,126,793"
"Chlamydia","2008","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","5,993","287.3","2,086,092"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","81","3.2","2,537,855"
"Early Non-Primary, Non-Secondary Syphilis","2019","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","120","4.7","2,537,855"
"Early Non-Primary, Non-Secondary Syphilis","2018","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","101","4.1","2,482,454"
"Early Non-Primary, Non-Secondary Syphilis","2017","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","85","3.5","2,428,199"
"Early Non-Primary, Non-Secondary Syphilis","2016","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","61","2.6","2,370,102"
"Early Non-Primary, Non-Secondary Syphilis","2015","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","31","1.3","2,313,706"
"Early Non-Primary, Non-Secondary Syphilis","2014","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","41","1.8","2,270,925"
"Early Non-Primary, Non-Secondary Syphilis","2013","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","47","2.1","2,232,700"
"Early Non-Primary, Non-Secondary Syphilis","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","8","0.4","2,191,189"
"Early Non-Primary, Non-Secondary Syphilis","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","8","0.4","2,154,206"
"Early Non-Primary, Non-Secondary Syphilis","2010","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","20","0.9","2,119,566"
"Early Non-Primary, Non-Secondary Syphilis","2009","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","7","0.3","2,126,793"
"Early Non-Primary, Non-Secondary Syphilis","2008","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","10","0.5","2,086,092"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","131","5.2","2,537,855"
"Primary and Secondary Syphilis","2019","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","138","5.4","2,537,855"
"Primary and Secondary Syphilis","2018","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","169","6.8","2,482,454"
"Primary and Secondary Syphilis","2017","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","117","4.8","2,428,199"
"Primary and Secondary Syphilis","2016","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","92","3.9","2,370,102"
"Primary and Secondary Syphilis","2015","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","65","2.8","2,313,706"
"Primary and Secondary Syphilis","2014","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","47","2.1","2,270,925"
"Primary and Secondary Syphilis","2013","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","73","3.3","2,232,700"
"Primary and Secondary Syphilis","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","42","1.9","2,191,189"
"Primary and Secondary Syphilis","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","14","0.6","2,154,206"
"Primary and Secondary Syphilis","2010","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","65","3.1","2,119,566"
"Primary and Secondary Syphilis","2009","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","31","1.5","2,126,793"
"Primary and Secondary Syphilis","2008","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","25","1.2","2,086,092"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,508","58.2","2,588,940"
"AIDS prevalence","2019","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,460","57.6","2,536,760"
"AIDS prevalence","2018","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,435","57.8","2,483,961"
"AIDS prevalence","2017","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,384","57.0","2,430,029"
"AIDS prevalence","2016","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,405","59.2","2,371,833"
"AIDS prevalence","2015","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,403","60.6","2,315,120"
"AIDS prevalence","2014","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,384","60.9","2,272,041"
"AIDS prevalence","2013","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,365","61.1","2,233,546"
"AIDS prevalence","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,279","58.4","2,191,763"
"AIDS prevalence","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,235","57.3","2,154,498"
"AIDS prevalence","2010","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,192","56.2","2,119,623"
"AIDS prevalence","2009","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,214","57.1","2,126,805"
"AIDS prevalence","2008","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","1,179","56.5","2,086,097"
"HIV prevalence","2020 (COVID-19 Pandemic)","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","3,265","126.1","2,588,940"
"HIV prevalence","2019","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","3,088","121.7","2,536,760"
"HIV prevalence","2018","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,933","118.1","2,483,961"
"HIV prevalence","2017","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,749","113.1","2,430,029"
"HIV prevalence","2016","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,697","113.7","2,371,833"
"HIV prevalence","2015","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,625","113.4","2,315,120"
"HIV prevalence","2014","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,540","111.8","2,272,041"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,461","110.2","2,233,546"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,279","104.0","2,191,763"
"HIV prevalence","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,209","102.5","2,154,498"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,106","99.4","2,119,623"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,214","104.1","2,126,805"
"HIV prevalence","2008","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","2,124","101.8","2,086,097"
"Gonorrhea","2020 (COVID-19 Pandemic)","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","139","25.5","544,176"
"Gonorrhea","2019","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","175","32.2","544,176"
"Gonorrhea","2018","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","268","49.3","543,487"
"Gonorrhea","2017","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","203","37.4","542,690"
"Gonorrhea","2016","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","126","23.3","541,298"
"Gonorrhea","2015","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","155","28.6","541,647"
"Gonorrhea","2014","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","84","15.5","540,902"
"Gonorrhea","2013","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","97","17.9","540,955"
"Gonorrhea","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","99","18.3","539,694"
"Gonorrhea","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","48","8.9","539,399"
"Gonorrhea","2010","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","58","10.8","537,100"
"Gonorrhea","2009","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","50","9.3","535,119"
"Gonorrhea","2008","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","37","6.9","533,825"
"Chlamydia","2020 (COVID-19 Pandemic)","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,116","205.1","544,176"
"Chlamydia","2019","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","544,176"
"Chlamydia","2018","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,710","314.6","543,487"
"Chlamydia","2017","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,858","342.4","542,690"
"Chlamydia","2016","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,690","312.2","541,298"
"Chlamydia","2015","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,901","351.0","541,647"
"Chlamydia","2014","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","2,234","413.0","540,902"
"Chlamydia","2013","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,839","340.0","540,955"
"Chlamydia","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,724","319.4","539,694"
"Chlamydia","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,481","274.6","539,399"
"Chlamydia","2010","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,254","233.5","537,100"
"Chlamydia","2009","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,186","221.6","535,119"
"Chlamydia","2008","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","1,189","222.7","533,825"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","11","2.0","544,176"
"Early Non-Primary, Non-Secondary Syphilis","2019","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","11","2.0","544,176"
"Early Non-Primary, Non-Secondary Syphilis","2018","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","18","3.3","543,487"
"Early Non-Primary, Non-Secondary Syphilis","2017","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","13","2.4","542,690"
"Early Non-Primary, Non-Secondary Syphilis","2016","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","14","2.6","541,298"
"Early Non-Primary, Non-Secondary Syphilis","2015","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","6","1.1","541,647"
"Early Non-Primary, Non-Secondary Syphilis","2014","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","7","1.3","540,902"
"Early Non-Primary, Non-Secondary Syphilis","2013","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","540,955"
"Early Non-Primary, Non-Secondary Syphilis","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","6","1.1","539,694"
"Early Non-Primary, Non-Secondary Syphilis","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","539,399"
"Early Non-Primary, Non-Secondary Syphilis","2010","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","0","0.0","537,100"
"Early Non-Primary, Non-Secondary Syphilis","2009","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","535,119"
"Early Non-Primary, Non-Secondary Syphilis","2008","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","6","1.1","533,825"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","3","0.6","544,176"
"Primary and Secondary Syphilis","2019","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","11","2.0","544,176"
"Primary and Secondary Syphilis","2018","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","11","2.0","543,487"
"Primary and Secondary Syphilis","2017","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","13","2.4","542,690"
"Primary and Secondary Syphilis","2016","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","23","4.2","541,298"
"Primary and Secondary Syphilis","2015","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","9","1.7","541,647"
"Primary and Secondary Syphilis","2014","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","5","0.9","540,902"
"Primary and Secondary Syphilis","2013","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","540,955"
"Primary and Secondary Syphilis","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","6","1.1","539,694"
"Primary and Secondary Syphilis","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","9","1.7","539,399"
"Primary and Secondary Syphilis","2010","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","4","0.7","537,100"
"Primary and Secondary Syphilis","2009","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","0","0.0","535,119"
"Primary and Secondary Syphilis","2008","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","11","2.1","533,825"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","375","68.9","544,610"
"AIDS prevalence","2019","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","370","68.0","544,186"
"AIDS prevalence","2018","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","375","69.0","543,845"
"AIDS prevalence","2017","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","365","67.2","543,325"
"AIDS prevalence","2016","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","349","64.4","541,932"
"AIDS prevalence","2015","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","345","63.6","542,178"
"AIDS prevalence","2014","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","333","61.5","541,335"
"AIDS prevalence","2013","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","314","58.0","541,308"
"AIDS prevalence","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","299","55.4","539,941"
"AIDS prevalence","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","272","50.4","539,532"
"AIDS prevalence","2010","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","255","47.5","537,113"
"AIDS prevalence","2009","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","236","44.1","535,123"
"AIDS prevalence","2008","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","233","43.6","533,825"
"HIV prevalence","2020 (COVID-19 Pandemic)","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","722","132.6","544,610"
"HIV prevalence","2019","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","714","131.2","544,186"
"HIV prevalence","2018","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","703","129.3","543,845"
"HIV prevalence","2017","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","683","125.7","543,325"
"HIV prevalence","2016","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","649","119.8","541,932"
"HIV prevalence","2015","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","635","117.1","542,178"
"HIV prevalence","2014","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","625","115.5","541,335"
"HIV prevalence","2013","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","587","108.4","541,308"
"HIV prevalence","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","542","100.4","539,941"
"HIV prevalence","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","484","89.7","539,532"
"HIV prevalence","2010","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","447","83.2","537,113"
"HIV prevalence","2009","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","389","72.7","535,123"
"HIV prevalence","2008","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","379","71.0","533,825"
"Gonorrhea","2020 (COVID-19 Pandemic)","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","15,207","211.2","7,200,624"
"Gonorrhea","2019","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","13,835","192.1","7,200,624"
"Gonorrhea","2018","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","11,767","164.3","7,161,326"
"Gonorrhea","2017","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","12,566","176.5","7,120,613"
"Gonorrhea","2016","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","11,064","156.6","7,066,374"
"Gonorrhea","2015","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","8,087","115.2","7,018,934"
"Gonorrhea","2014","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","8,241","118.2","6,969,511"
"Gonorrhea","2013","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","6,936","100.4","6,909,116"
"Gonorrhea","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","6,875","100.5","6,841,941"
"Gonorrhea","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","6,511","96.3","6,763,865"
"Gonorrhea","2010","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","7,384","110.3","6,692,535"
"Gonorrhea","2009","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","7,771","118.8","6,543,717"
"Gonorrhea","2008","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","10,274","158.7","6,472,101"
"Chlamydia","2020 (COVID-19 Pandemic)","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","40,937","568.5","7,200,624"
"Chlamydia","2019","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","48,148","668.7","7,200,624"
"Chlamydia","2018","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","42,914","599.2","7,161,326"
"Chlamydia","2017","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","42,254","593.4","7,120,613"
"Chlamydia","2016","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","39,585","560.2","7,066,374"
"Chlamydia","2015","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","35,304","503.0","7,018,934"
"Chlamydia","2014","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","35,988","516.4","6,969,511"
"Chlamydia","2013","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","33,248","481.2","6,909,116"
"Chlamydia","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","34,901","510.1","6,841,941"
"Chlamydia","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","36,219","535.5","6,763,865"
"Chlamydia","2010","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","30,730","459.2","6,692,535"
"Chlamydia","2009","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","30,814","470.9","6,543,717"
"Chlamydia","2008","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","30,996","478.9","6,472,101"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","646","9.0","7,200,624"
"Early Non-Primary, Non-Secondary Syphilis","2019","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","7,200,624"
